############### sp proteins
A0A3B3IS91|PLGRF_HUMAN POLG alternative reading frame OS=Homo sapiens OX=9606 GN=POLG PE=1 SV=2
A0A075B709|A0A075B709_HUMAN T cell receptor alpha joining 13 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ13 PE=4 SV=2
A0A075B710|A0A075B710_HUMAN T cell receptor alpha joining 39 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ39 PE=4 SV=1
A0A075B711|A0A075B711_HUMAN T cell receptor alpha joining 29 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ29 PE=4 SV=1
A0A075B712|A0A075B712_HUMAN T cell receptor alpha joining 54 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ54 PE=4 SV=1
A0A075B713|A0A075B713_HUMAN T cell receptor alpha joining 1 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ1 PE=4 SV=1
A0A075B714|A0A075B714_HUMAN T cell receptor alpha joining 7 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ7 PE=4 SV=1
A0A075B734|A0A075B734_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC100509620 PE=3 SV=1
A0A075B7B6|A0A075B7B6_HUMAN Immunoglobulin heavy variable 4/OR15-8 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV4OR15-8 PE=4 SV=1
A0A075B7B8|A0A075B7B8_HUMAN Immunoglobulin heavy variable 3/OR16-12 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-12 PE=1 SV=1
A0A075B7B9|A0A075B7B9_HUMAN Protein IGHD2OR15-2A (Fragment) OS=Homo sapiens OX=9606 GN=IGHD2OR15-2B PE=4 SV=1
A0A075B7D0|A0A075B7D0_HUMAN Immunoglobulin heavy variable 1/OR15-1 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV1OR15-1 PE=1 SV=1
A0A075B7D4|A0A075B7D4_HUMAN Immunoglobulin kappa variable 1/OR2-108 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGKV1OR2-108 PE=1 SV=1
A0A075B7D8|A0A075B7D8_HUMAN Immunoglobulin heavy variable 3/OR15-7 (pseudogene) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR15-7 PE=1 SV=1
A0A075B7E0|A0A075B7E0_HUMAN Protein IGHD3OR15-3A (Fragment) OS=Homo sapiens OX=9606 GN=IGHD3OR15-3B PE=4 SV=1
A0A075B7E8|A0A075B7E8_HUMAN Immunoglobulin heavy variable 3/OR16-13 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-13 PE=1 SV=1
A0A075B7F0|A0A075B7F0_HUMAN Immunoglobulin heavy variable 3/OR16-10 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-10 PE=1 SV=1
A0A075B7F1|A0A075B7F1_HUMAN Immunoglobulin heavy variable 3/OR16-8 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-8 PE=1 SV=1
A0A087WU04|A0A087WU04_HUMAN T cell receptor alpha joining 36 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ36 PE=4 SV=1
A0A087WU88|A0A087WU88_HUMAN Putative potassium voltage-gated channel subfamily E member 1B OS=Homo sapiens OX=9606 GN=KCNE1B PE=3 SV=1
A0A087WUM9|A0A087WUM9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=2
A0A087WUV0|A0A087WUV0_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1
A0A087WVK4|A0A087WVK4_HUMAN Putative elongin-A3 member C (Fragment) OS=Homo sapiens OX=9606 GN=ELOA3CP PE=4 SV=2
A0A087WW49|A0A087WW49_HUMAN Ig-like domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1
A0A087WWU0|A0A087WWU0_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1
A0A087WYE8|A0A087WYE8_HUMAN Immunoglobulin heavy variable 1/OR21-1 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV1OR21-1 PE=1 SV=1
A0A087WZ39|A0A087WZ39_HUMAN T cell receptor beta variable 15 (Fragment) OS=Homo sapiens OX=9606 GN=TRBV15 PE=1 SV=1
A0A087X096|A0A087X096_HUMAN T cell receptor alpha joining 37 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ37 PE=4 SV=1
A0A087X1C1|A0A087X1C1_HUMAN Thymosin beta-15B OS=Homo sapiens OX=9606 GN=TMSB15B PE=3 SV=1
A0A087X1L8|A0A087X1L8_HUMAN Ig-like domain-containing protein OS=Homo sapiens OX=9606 GN=LOC102723996 PE=4 SV=1
A0A096LNW5|A0A096LNW5_HUMAN Notch 2 N-terminal-like R (pseudogene) OS=Homo sapiens OX=9606 GN=NOTCH2NLR PE=4 SV=2
A0A096LPG2|A0A096LPG2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A096LPH7|A0A096LPH7_HUMAN TRAPPC10 domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1
A0A096LPJ9|A0A096LPJ9_HUMAN Alpha-crystallin A chain OS=Homo sapiens OX=9606 GN=CRYAA2 PE=3 SV=1
A0A096LPK6|A0A096LPK6_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0A0MT69|A0A0A0MT69_HUMAN Immunoglobulin kappa joining 4 (Fragment) OS=Homo sapiens OX=9606 GN=IGKJ4 PE=1 SV=1
A0A0A0MT82|A0A0A0MT82_HUMAN Immunoglobulin lambda joining 2 (Fragment) OS=Homo sapiens OX=9606 GN=IGLJ2 PE=4 SV=1
A0A0A0MT84|A0A0A0MT84_HUMAN T cell receptor gamma joining P2 (Fragment) OS=Homo sapiens OX=9606 GN=TRGJP2 PE=4 SV=1
A0A0A0MT85|A0A0A0MT85_HUMAN Immunoglobulin kappa joining 2 (Fragment) OS=Homo sapiens OX=9606 GN=IGKJ2 PE=4 SV=1
A0A0A0MT86|A0A0A0MT86_HUMAN Immunoglobulin lambda joining 5 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGLJ5 PE=4 SV=1
A0A0A0MT92|A0A0A0MT92_HUMAN Immunoglobulin lambda joining 7 (Fragment) OS=Homo sapiens OX=9606 GN=IGLJ7 PE=4 SV=1
A0A0A0MT93|A0A0A0MT93_HUMAN Immunoglobulin lambda joining 6 (Fragment) OS=Homo sapiens OX=9606 GN=IGLJ6 PE=4 SV=1
A0A0A0MT96|A0A0A0MT96_HUMAN Immunoglobulin kappa joining 3 (Fragment) OS=Homo sapiens OX=9606 GN=IGKJ3 PE=4 SV=1
A0A0A0MT97|A0A0A0MT97_HUMAN T cell receptor gamma joining P1 (Fragment) OS=Homo sapiens OX=9606 GN=TRGJP1 PE=4 SV=1
A0A0A0MT99|A0A0A0MT99_HUMAN Immunoglobulin lambda joining 3 (Fragment) OS=Homo sapiens OX=9606 GN=IGLJ3 PE=1 SV=1
A0A0A0MTA1|A0A0A0MTA1_HUMAN Immunoglobulin lambda joining 4 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGLJ4 PE=4 SV=1
A0A0A0MTA2|A0A0A0MTA2_HUMAN T cell receptor beta joining 2-2P (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=TRBJ2-2P PE=4 SV=1
A0A0A0MTA3|A0A0A0MTA3_HUMAN Immunoglobulin kappa joining 5 (Fragment) OS=Homo sapiens OX=9606 GN=IGKJ5 PE=4 SV=1
A0A0B4J1T7|A0A0B4J1T7_HUMAN Lymphocyte antigen 6 family member G6E OS=Homo sapiens OX=9606 GN=LY6G6E PE=4 SV=1
A0A0B4J1W7|A0A0B4J1W7_HUMAN Nuclear pore complex-interacting protein family, member A9 OS=Homo sapiens OX=9606 GN=NPIPA9 PE=3 SV=1
A0A0B4J2B5|A0A0B4J2B5_HUMAN Immunoglobulin heavy variable 3/OR16-9 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-9 PE=1 SV=1
A0A0B4J2B6|A0A0B4J2B6_HUMAN Immunoglobulin heavy variable 2/OR16-5 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV2OR16-5 PE=4 SV=1
A0A0B4J2B8|A0A0B4J2B8_HUMAN Immunoglobulin heavy variable 1/OR15-9 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV1OR15-9 PE=1 SV=1
A0A0B4J2E5|A0A0B4J2E5_HUMAN Utp12 domain-containing protein OS=Homo sapiens OX=9606 GN=LOC102724159 PE=1 SV=1
A0A0C4DGP1|A0A0C4DGP1_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0C4DH63|A0A0C4DH63_HUMAN T cell receptor gamma joining P (Fragment) OS=Homo sapiens OX=9606 GN=TRGJP PE=4 SV=1
A0A0C4DH90|A0A0C4DH90_HUMAN Immunoglobulin kappa variable 3/OR2-268 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGKV3OR2-268 PE=4 SV=5
A0A0G2JKD1|A0A0G2JKD1_HUMAN Mucin-21 OS=Homo sapiens OX=9606 GN=MUC21 PE=4 SV=1
A0A0G2JKW9|A0A0G2JKW9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0G2JLE6|A0A0G2JLE6_HUMAN HCG2042992 OS=Homo sapiens OX=9606 GN=KRTAP4-8 PE=1 SV=1
A0A0G2JLJ8|A0A0G2JLJ8_HUMAN Immunoglobulin heavy diversity 5/OR15-5A (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHD5OR15-5A PE=4 SV=4
A0A0G2JLW4|A0A0G2JLW4_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0G2JMH3|A0A0G2JMH3_HUMAN ARL17 domain-containing protein OS=Homo sapiens OX=9606 GN=LOC107984156 PE=4 SV=1
A0A0G2JMM0|A0A0G2JMM0_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0G2JMS6|A0A0G2JMS6_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV=1
A0A0G2JN01|A0A0G2JN01_HUMAN Killer cell immunoglobulin-like receptor, three Ig domains pseudogene 1 OS=Homo sapiens OX=9606 GN=KIR3DP1 PE=4 SV=1
A0A0G2JN53|A0A0G2JN53_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0G2JND7|A0A0G2JND7_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0G2JNF4|A0A0G2JNF4_HUMAN Killer cell immunoglobulin-like receptor, two Ig domains pseudogene 1 OS=Homo sapiens OX=9606 GN=KIR2DP1 PE=4 SV=1
A0A0G2JNH3|A0A0G2JNH3_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 PE=3 SV=1
A0A0G2JNJ9|A0A0G2JNJ9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0G2JNQ3|A0A0G2JNQ3_HUMAN Heterogeneous nuclear ribonucleoprotein C-like 2 OS=Homo sapiens OX=9606 GN=HNRNPCL2 PE=3 SV=1
A0A0G2JPF8|A0A0G2JPF8_HUMAN Heterogeneous nuclear ribonucleoprotein C-like 4 OS=Homo sapiens OX=9606 GN=HNRNPCL4 PE=3 SV=1
A0A0G2JPN4|A0A0G2JPN4_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0G2JQF1|A0A0G2JQF1_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A0G2JQZ4|A0A0G2JQZ4_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=4
A0A0G2JRQ6|A0A0G2JRQ6_HUMAN Ig-like domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=4
A0A0J9YVP2|A0A0J9YVP2_HUMAN Immunoglobulin heavy joining 6 (Fragment) OS=Homo sapiens OX=9606 GN=IGHJ6 PE=4 SV=1
A0A0J9YVP9|A0A0J9YVP9_HUMAN Immunoglobulin heavy joining 5 (Fragment) OS=Homo sapiens OX=9606 GN=IGHJ5 PE=4 SV=1
A0A0J9YVS3|A0A0J9YVS3_HUMAN Immunoglobulin heavy joining 4 (Fragment) OS=Homo sapiens OX=9606 GN=IGHJ4 PE=4 SV=1
A0A0J9YW14|A0A0J9YW14_HUMAN Immunoglobulin heavy joining 3 (Fragment) OS=Homo sapiens OX=9606 GN=IGHJ3 PE=4 SV=1
A0A0J9YW22|A0A0J9YW22_HUMAN Immunoglobulin heavy diversity 3-9 (Fragment) OS=Homo sapiens OX=9606 GN=IGHD3-9 PE=4 SV=1
A0A0J9YW62|A0A0J9YW62_HUMAN IGv domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=1
A0A0J9YWD0|A0A0J9YWD0_HUMAN Immunoglobulin heavy diversity 3-3 (Fragment) OS=Homo sapiens OX=9606 GN=IGHD3-3 PE=4 SV=1
A0A0J9YWN2|A0A0J9YWN2_HUMAN Immunoglobulin heavy joining 2 (Fragment) OS=Homo sapiens OX=9606 GN=IGHJ2 PE=4 SV=1
A0A0J9YWU9|A0A0J9YWU9_HUMAN Ig-like domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=1
A0A0J9YX57|A0A0J9YX57_HUMAN MAGE family member B6B OS=Homo sapiens OX=9606 GN=MAGEB6B PE=1 SV=1
A0A0J9YXN1|A0A0J9YXN1_HUMAN Immunoglobulin heavy diversity 3-10 (Fragment) OS=Homo sapiens OX=9606 GN=IGHD3-10 PE=4 SV=1
A0A0J9YXV3|A0A0J9YXV3_HUMAN Glycine-rich extracellular protein 1 OS=Homo sapiens OX=9606 GN=GREP1 PE=4 SV=1
A0A0J9YY99|A0A0J9YY99_HUMAN Ig-like domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=1 SV=1
A0A0M3HER8|A0A0M3HER8_HUMAN Golgin subfamily A member 6-like protein 10 OS=Homo sapiens OX=9606 GN=GOLGA6L10 PE=3 SV=1
A0A0U1RQB9|A0A0U1RQB9_HUMAN Immunoglobulin heavy diversity 5-12 (Fragment) OS=Homo sapiens OX=9606 GN=IGHD5-12 PE=4 SV=2
A0A0U1RQG5|A0A0U1RQG5_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1
A0A126GWB0|A0A126GWB0_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=OR2A2 PE=3 SV=1
A0A126GWI2|A0A126GWI2_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=OR2A25 PE=3 SV=1
A0A140T8X8|A0A140T8X8_HUMAN Mucin-21 OS=Homo sapiens OX=9606 GN=MUC21 PE=4 SV=1
A0A140TA62|A0A140TA62_HUMAN IF rod domain-containing protein OS=Homo sapiens OX=9606 GN=LOC100653049 PE=3 SV=2
A0A140TA64|A0A140TA64_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC100996750 PE=1 SV=1
A0A140TA67|A0A140TA67_HUMAN Keratin-associated protein 9-6 OS=Homo sapiens OX=9606 GN=KRTAP9-6 PE=4 SV=1
A0A191URJ7|A0A191URJ7_HUMAN KIR2DL protein OS=Homo sapiens OX=9606 GN=KIR2DL1 PE=2 SV=1
A0A1B0GTE1|A0A1B0GTE1_HUMAN Contactin-associated protein family member 3C (Fragment) OS=Homo sapiens OX=9606 GN=CNTNAP3C PE=4 SV=1
A0A1B0GTG8|A0A1B0GTG8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC105372440 PE=4 SV=1
A0A1B0GTH9|A0A1B0GTH9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC100505841 PE=1 SV=1
A0A1B0GTJ6|A0A1B0GTJ6_HUMAN HCG1796489 OS=Homo sapiens OX=9606 GN=LOC101059948 PE=1 SV=1
A0A1B0GTQ1|A0A1B0GTQ1_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=3 SV=3
A0A1B0GUL7|A0A1B0GUL7_HUMAN Protein kinase domain-containing protein OS=Homo sapiens OX=9606 PE=1 SV=1
A0A1B0GUV8|A0A1B0GUV8_HUMAN Lipocln_cytosolic_FA-bd_dom domain-containing protein OS=Homo sapiens OX=9606 GN=LOC102723971 PE=3 SV=1
A0A1B0GUZ9|A0A1B0GUZ9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A1B0GV96|A0A1B0GV96_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC105371267 PE=1 SV=1
A0A1B0GVB3|A0A1B0GVB3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC102725191 PE=4 SV=1
A0A1B0GVM2|A0A1B0GVM2_HUMAN TRPM8 channel-associated factor 2C (Fragment) OS=Homo sapiens OX=9606 GN=TCAF2C PE=4 SV=1
A0A1B0GVY2|A0A1B0GVY2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A1B0GW15|A0A1B0GW15_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A1B0GW55|A0A1B0GW55_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A1B0GWH6|A0A1B0GWH6_HUMAN Long intergenic non-protein coding RNA 672 OS=Homo sapiens OX=9606 GN=LINC00672 PE=4 SV=1
A0A1B0GWI6|A0A1B0GWI6_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC101059915 PE=1 SV=2
A0A1W2PN81|A0A1W2PN81_HUMAN Neuronal acetylcholine receptor subunit alpha-7 OS=Homo sapiens OX=9606 GN=CHRNA7 PE=3 SV=1
A0A1W2PNU3|A0A1W2PNU3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1
A0A1W2PP81|A0A1W2PP81_HUMAN HCG1809904 OS=Homo sapiens OX=9606 GN=TAF11L7 PE=3 SV=1
A0A1W2PPD8|A0A1W2PPD8_HUMAN Lysine demethylase 4F OS=Homo sapiens OX=9606 GN=KDM4F PE=4 SV=1
A0A1W2PPE2|A0A1W2PPE2_HUMAN TATA-box-binding protein-associated factor 11-like 4 OS=Homo sapiens OX=9606 GN=TAF11L4 PE=3 SV=1
A0A1W2PPE3|A0A1W2PPE3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1
A0A1W2PPH5|A0A1W2PPH5_HUMAN TATA-box-binding protein-associated factor 11-like 13 OS=Homo sapiens OX=9606 GN=TAF11L13 PE=1 SV=1
A0A1W2PPL8|A0A1W2PPL8_HUMAN TATA-box-binding protein-associated factor 11-like 14 OS=Homo sapiens OX=9606 GN=TAF11L14 PE=3 SV=1
A0A1W2PPM0|A0A1W2PPM0_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A1W2PPW3|A0A1W2PPW3_HUMAN TATA-box-binding protein-associated factor 11-like 12 OS=Homo sapiens OX=9606 GN=TAF11L12 PE=1 SV=1
A0A1W2PQ09|A0A1W2PQ09_HUMAN TATA-box-binding protein-associated factor 11-like 11 OS=Homo sapiens OX=9606 GN=TAF11L11 PE=1 SV=1
A0A1W2PQ27|A0A1W2PQ27_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens OX=9606 GN=SSU72P7 PE=3 SV=1
A0A1W2PQ64|A0A1W2PQ64_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens OX=9606 GN=SSU72P5 PE=3 SV=1
A0A1W2PQ72|A0A1W2PQ72_HUMAN Myb_DNA-bind_4 domain-containing protein OS=Homo sapiens OX=9606 GN=LOC100421372 PE=1 SV=1
A0A1W2PQC6|A0A1W2PQC6_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens OX=9606 GN=SSU72P4 PE=3 SV=1
A0A1W2PQD8|A0A1W2PQD8_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens OX=9606 GN=SSU72P2 PE=3 SV=1
A0A1W2PQF6|A0A1W2PQF6_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=2
A0A1W2PQJ5|A0A1W2PQJ5_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens OX=9606 GN=SSU72P3 PE=3 SV=1
A0A1W2PQM1|A0A1W2PQM1_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A1W2PQU2|A0A1W2PQU2_HUMAN KDM5C adjacent transcript OS=Homo sapiens OX=9606 GN=KANTR PE=4 SV=1
A0A1W2PR64|A0A1W2PR64_HUMAN TATA-box-binding protein-associated factor 11-like 9 OS=Homo sapiens OX=9606 GN=TAF11L9 PE=3 SV=1
A0A1W2PR75|A0A1W2PR75_HUMAN RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Homo sapiens OX=9606 GN=SSU72P8 PE=3 SV=1
A0A1W2PR80|A0A1W2PR80_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A1W2PR95|A0A1W2PR95_HUMAN HCG1642624, isoform CRA_a OS=Homo sapiens OX=9606 GN=IGBP1P2 PE=1 SV=1
A0A1W2PRE2|A0A1W2PRE2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A1W2PRG0|A0A1W2PRG0_HUMAN Glutathione transferase OS=Homo sapiens OX=9606 PE=3 SV=1
A0A1W2PRN1|A0A1W2PRN1_HUMAN GOLGA2L5 domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=2
A0A1W2PRN6|A0A1W2PRN6_HUMAN HCG1807616 OS=Homo sapiens OX=9606 GN=LINC02218 PE=3 SV=1
A0A1W2PRS3|A0A1W2PRS3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=2
A0A1W2PRV1|A0A1W2PRV1_HUMAN TATA-box-binding protein-associated factor 11-like 3 OS=Homo sapiens OX=9606 GN=TAF11L3 PE=3 SV=1
A0A1Y8EI39|A0A1Y8EI39_HUMAN Immunoglobulin heavy diversity 6-13 (Fragment) OS=Homo sapiens OX=9606 GN=IGHD6-13 PE=4 SV=1
A0A1Y8EKQ5|A0A1Y8EKQ5_HUMAN Immunoglobulin heavy diversity 6-19 (Fragment) OS=Homo sapiens OX=9606 GN=IGHD6-19 PE=4 SV=1
A0A286YEU6|A0A286YEU6_HUMAN Olfactory receptor family 1 subfamily R member 1 pseudogene OS=Homo sapiens OX=9606 GN=OR1R1P PE=4 SV=1
A0A2R8Y2Y2|A0A2R8Y2Y2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2R8Y422|A0A2R8Y422_HUMAN Ubiquitin carboxyl extension protein 80 OS=Homo sapiens OX=9606 GN=RPS27AP5 PE=3 SV=1
A0A2R8Y4L6|A0A2R8Y4L6_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=OR5D3P PE=3 SV=1
A0A2R8Y4M2|A0A2R8Y4M2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2R8Y4M4|A0A2R8Y4M4_HUMAN RING-type domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2R8Y550|A0A2R8Y550_HUMAN Small integral membrane protein 34B (Fragment) OS=Homo sapiens OX=9606 GN=SMIM34B PE=4 SV=1
A0A2R8Y556|A0A2R8Y556_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2R8Y5M8|A0A2R8Y5M8_HUMAN Catechol O-methyltransferase 2 OS=Homo sapiens OX=9606 PE=3 SV=1
A0A2R8Y747|A0A2R8Y747_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2R8Y7Y5|A0A2R8Y7Y5_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC729966 PE=4 SV=1
A0A2R8YCY7|A0A2R8YCY7_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2R8YD15|A0A2R8YD15_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2R8YE69|A0A2R8YE69_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2R8YED5|A0A2R8YED5_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=OR5BS1P PE=3 SV=1
A0A2R8YEG4|A0A2R8YEG4_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=OR2A1 PE=3 SV=1
A0A2R8YEH3|A0A2R8YEH3_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=LOC112268384 PE=3 SV=1
A0A2R8YEV3|A0A2R8YEV3_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=OR2A42 PE=3 SV=1
A0A2R8YFR7|A0A2R8YFR7_HUMAN DH domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A2U3TZM8|A0A2U3TZM8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC112694756 PE=4 SV=1
A0A3B3IRQ3|A0A3B3IRQ3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC112267897 PE=4 SV=1
A0A3B3IRS2|A0A3B3IRS2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC647264 PE=4 SV=1
A0A3B3IRV3|A0A3B3IRV3_HUMAN Malignant T-cell-amplified sequence OS=Homo sapiens OX=9606 GN=MCTS2P PE=1 SV=1
A0A3B3IT45|A0A3B3IT45_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=OR51C1P PE=3 SV=1
A0A3B3IU46|A0A3B3IU46_HUMAN RNA guanine-7 methyltransferase-activating subunit-like (pseudogene) OS=Homo sapiens OX=9606 GN=RAMACL PE=4 SV=1
A0A494BZU2|A0A494BZU2_HUMAN Bladder cancer-associated transcript 1 OS=Homo sapiens OX=9606 GN=BLACAT1 PE=4 SV=1
A0A494C030|A0A494C030_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC114841035 PE=4 SV=1
A0A494C071|A0A494C071_HUMAN PWWP domain-containing 4 OS=Homo sapiens OX=9606 GN=PWWP4 PE=3 SV=1
A0A494C0B9|A0A494C0B9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A494C0I6|A0A494C0I6_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A494C103|A0A494C103_HUMAN CUB domain-containing protein OS=Homo sapiens OX=9606 GN=LOC112577516 PE=1 SV=1
A0A494C176|A0A494C176_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A494C1I1|A0A494C1I1_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC728392 PE=4 SV=1
A0A499FJ85|A0A499FJ85_HUMAN Schlafen family member 12-like OS=Homo sapiens OX=9606 GN=SLFN12L PE=4 SV=1
A0A499FJF3|A0A499FJF3_HUMAN Rho-GAP domain-containing protein OS=Homo sapiens OX=9606 PE=1 SV=1
A0A4W9AIG4|A0A4W9AIG4_HUMAN Olfactory receptor OS=Homo sapiens OX=9606 GN=OR2A14 PE=3 SV=1
A0A590UJ96|A0A590UJ96_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1
